Date;Time; Temperatura  -  Med  (C) ; Umidità  -  Med  (%) ; Pressione  -  Med  (hpa) ; Velocità  del  vento  -  Med  (kmh) ; Raffica  di  vento  -  Med  (kmh) ; Direzione  del  vento  -  Tutti  (°) ; Punto  di  rugiada  -  Med  (C) ; Temperatura  apparente  -  Med  (C) ; Quantità  di  pioggia  -  Med  (mm/h) ; Precipitation  -  Totale  (mm) ; Radiazione  solare  -  Med  (W/m2) 
2025-03-17;19.15;9.00;74.30;964.80;2.00;6.00;353;4.70;7.40;0.00;0.00;0.00
2025-03-17;19.20;8.90;75.00;965.00;2.00;6.00;5;4.70;7.30;0.00;0.00;0.00
2025-03-17;19.25;8.60;75.00;965.00;1.70;6.00;63;4.40;7.10;0.00;0.00;0.00
2025-03-17;19.30;8.40;76.00;965.00;2.00;6.00;35;4.40;6.80;0.00;0.00;0.00
2025-03-17;19.35;8.40;76.00;965.10;1.30;6.00;18;4.40;7.00;0.00;0.00;0.00
2025-03-17;19.40;8.30;76.50;965.20;1.50;5.00;66;4.40;6.80;0.00;0.00;0.00
2025-03-17;19.45;8.20;77.00;965.30;1.30;6.00;65;4.40;6.70;0.00;0.00;0.00
2025-03-17;19.50;8.10;77.00;965.40;2.00;6.00;63;4.30;6.40;0.00;0.00;0.00
2025-03-17;19.55;7.90;78.00;965.40;1.70;6.00;65;4.30;6.30;0.00;0.00;0.00
2025-03-17;20.00;7.90;78.00;965.40;1.00;3.00;59;4.30;6.40;0.00;0.00;0.00
2025-03-17;20.05;7.80;79.00;965.60;1.50;8.00;46;4.30;6.30;0.00;0.00;0.00
2025-03-17;20.10;7.80;78.00;965.70;2.50;8.00;78;4.20;6.00;0.00;0.00;0.00
2025-03-17;20.15;7.70;78.70;965.80;3.00;8.00;88;4.10;5.80;0.00;0.00;0.00
2025-03-17;20.20;7.50;79.50;965.90;4.00;8.00;77;4.10;5.40;0.00;0.00;0.00
2025-03-17;20.25;7.40;80.00;966.00;2.30;5.00;76;4.10;5.70;0.00;0.00;0.00
2025-03-17;20.30;7.40;80.00;966.10;2.00;5.00;97;4.10;5.70;0.00;0.00;0.00
2025-03-17;20.35;7.30;81.00;966.10;3.50;8.00;78;4.20;5.30;0.00;0.00;0.00
2025-03-17;20.40;7.10;82.00;966.20;3.00;8.00;80;4.20;5.20;0.00;0.00;0.00
2025-03-17;20.45;6.90;82.30;966.20;2.30;8.00;80;4.10;5.10;0.00;0.00;0.00
2025-03-17;20.50;6.80;83.00;966.30;3.00;8.00;95;4.10;4.90;0.00;0.00;0.00
2025-03-17;20.55;6.60;83.30;966.40;3.70;8.00;91;4.00;4.60;0.00;0.00;0.00
2025-03-17;21.00;6.60;84.00;966.50;4.00;8.00;79;4.10;4.50;0.00;0.00;0.00
2025-03-17;21.05;6.60;84.50;966.60;4.00;8.00;85;4.20;4.60;0.00;0.00;0.00
2025-03-17;21.10;6.60;85.00;966.60;3.00;8.00;73;4.20;4.70;0.00;0.00;0.00
2025-03-17;21.15;6.80;85.00;966.70;1.70;5.00;62;4.40;5.20;0.00;0.00;0.00
2025-03-17;21.20;6.90;85.00;966.80;1.50;8.00;85;4.50;5.40;0.00;0.00;0.00
2025-03-17;21.25;6.90;85.00;966.90;3.30;8.00;89;4.50;5.00;0.00;0.00;0.00
2025-03-17;21.30;6.90;85.00;966.90;4.00;8.00;90;4.50;4.90;0.00;0.00;0.00
2025-03-17;21.35;7.00;85.00;967.10;4.00;8.00;89;4.60;5.00;0.00;0.00;0.00
2025-03-17;21.40;7.10;85.00;967.20;4.00;5.00;92;4.70;5.10;0.00;0.00;0.00
2025-03-17;21.45;7.10;85.00;967.30;3.70;8.00;85;4.70;5.20;0.00;0.00;0.00
2025-03-17;21.50;7.30;85.00;967.40;2.50;8.00;76;4.90;5.70;0.00;0.00;0.00
2025-03-17;21.55;7.40;85.00;967.50;1.30;8.00;74;5.00;6.10;0.00;0.00;0.00
2025-03-17;22.00;7.70;85.00;967.60;1.00;6.00;26;5.30;6.40;0.00;0.00;0.00
2025-03-17;22.05;8.00;83.50;967.70;1.00;11.00;73;5.40;6.80;0.00;0.00;0.00
2025-03-17;22.10;8.40;82.00;967.80;1.00;11.00;30;5.50;7.20;0.00;0.00;0.00
2025-03-17;22.15;8.70;80.30;968.00;2.00;11.00;107;5.50;7.30;0.00;0.00;0.00
2025-03-17;22.20;9.00;79.00;968.10;4.00;11.00;132;5.50;7.20;0.00;0.00;0.00
2025-03-17;22.25;9.10;78.00;968.20;4.30;11.00;75;5.40;7.30;0.00;0.00;0.00
2025-03-17;22.30;9.20;78.00;968.30;2.00;10.00;20;5.50;7.80;0.00;0.00;0.00
2025-03-17;22.35;9.20;78.00;968.50;2.00;13.00;113;5.50;7.80;0.00;0.00;0.00
2025-03-17;22.40;9.20;77.50;968.60;2.00;13.00;55;5.40;7.80;0.00;0.00;0.00
2025-03-17;22.45;9.20;77.00;968.60;3.70;16.00;92;5.30;7.40;0.00;0.00;0.00
2025-03-17;22.50;9.10;77.00;968.70;3.50;16.00;134;5.20;7.40;0.00;0.00;0.00
2025-03-17;22.55;9.10;77.00;968.80;1.30;13.00;125;5.20;7.70;0.00;0.00;0.00
2025-03-17;23.00;9.10;77.00;968.70;1.00;8.00;49;5.20;7.80;0.00;0.00;0.00
2025-03-17;23.05;9.00;77.00;968.90;0.80;8.00;49;5.10;7.80;0.00;0.00;0.00
2025-03-17;23.10;9.00;77.00;968.90;0.00;5.00;49;5.10;7.90;0.00;0.00;0.00
2025-03-17;23.15;8.90;78.00;969.00;0.30;5.00;57;5.20;7.80;0.00;0.00;0.00
2025-03-17;23.20;8.90;78.00;969.20;1.00;5.00;85;5.20;7.60;0.00;0.00;0.00
2025-03-17;23.25;8.90;78.00;969.30;1.70;16.00;355;5.20;7.50;0.00;0.00;0.00
2025-03-17;23.30;8.80;78.00;969.40;3.00;16.00;55;5.10;7.10;0.00;0.00;0.00
2025-03-17;23.35;8.80;79.00;969.50;1.80;14.00;83;5.30;7.40;0.00;0.00;0.00
2025-03-17;23.40;8.70;80.00;969.60;1.00;8.00;91;5.40;7.50;0.00;0.00;0.00
2025-03-17;23.45;8.70;80.00;969.70;1.30;10.00;73;5.40;7.40;0.00;0.00;0.00
2025-03-17;23.50;8.60;81.00;969.80;2.50;11.00;121;5.50;7.10;0.00;0.00;0.00
2025-03-17;23.55;8.40;81.00;969.80;3.00;11.00;136;5.30;6.80;0.00;0.00;0.00
2025-03-18;00.00;8.30;81.00;969.80;3.00;11.00;167;5.20;6.60;0.00;0.00;0.00
2025-03-18;00.05;8.30;81.00;969.90;1.50;11.00;143;5.20;6.90;0.00;0.00;0.00
2025-03-18;00.10;8.20;81.00;969.90;1.00;11.00;179;5.10;6.90;0.00;0.00;0.00
2025-03-18;00.15;8.20;81.00;970.00;1.00;11.00;118;5.10;6.90;0.00;0.00;0.00
2025-03-18;00.20;8.10;81.50;970.00;0.50;11.00;136;5.10;6.90;0.00;0.00;0.00
2025-03-18;00.25;8.10;82.00;970.00;0.00;3.00;134;5.20;7.00;0.00;0.00;0.00
2025-03-18;00.30;8.10;82.00;970.00;0.00;3.00;134;5.20;7.00;0.00;0.00;0.00
2025-03-18;00.35;8.10;82.00;970.20;0.00;2.00;92;5.20;7.00;0.00;0.00;0.00
2025-03-18;00.40;8.10;82.50;970.20;0.00;2.00;89;5.30;7.00;0.00;0.00;0.00
2025-03-18;00.45;7.90;83.00;970.20;0.00;8.00;86;5.20;6.80;0.00;0.00;0.00
2025-03-18;00.50;7.90;83.00;970.30;0.00;8.00;86;5.20;6.80;0.00;0.00;0.00
2025-03-18;00.55;7.90;83.00;970.30;0.00;5.00;84;5.20;6.80;0.00;0.00;0.00
2025-03-18;01.00;7.90;83.00;970.30;0.00;5.00;79;5.20;6.80;0.00;0.00;0.00
2025-03-18;01.05;7.80;83.00;970.40;1.00;6.00;85;5.10;6.50;0.00;0.00;0.00
2025-03-18;01.10;7.80;83.00;970.30;1.00;8.00;1;5.10;6.50;0.00;0.00;0.00
2025-03-18;01.20;7.70;84.00;970.50;3.00;13.00;98;5.10;6.00;0.00;0.00;0.00
2025-03-18;01.25;7.60;84.30;970.50;3.00;14.00;138;5.10;5.90;0.00;0.00;0.00
2025-03-18;01.30;7.60;85.00;970.50;3.00;14.00;124;5.20;5.90;0.00;0.00;0.00
2025-03-18;01.35;7.50;85.00;970.60;2.50;14.00;114;5.10;5.90;0.00;0.00;0.00
2025-03-18;01.40;7.40;85.50;970.70;2.00;10.00;114;5.10;5.90;0.00;0.00;0.00
2025-03-18;01.45;7.40;86.00;970.70;2.00;10.00;124;5.20;5.90;0.00;0.00;0.00
2025-03-18;01.50;7.30;86.00;970.70;1.50;11.00;135;5.10;5.90;0.00;0.00;0.00
2025-03-18;01.55;7.30;86.00;970.70;2.00;11.00;129;5.10;5.80;0.00;0.00;0.00
2025-03-18;02.00;7.30;86.00;970.80;3.00;13.00;170;5.10;5.60;0.00;0.00;0.00
2025-03-18;02.05;7.20;87.00;971.00;2.50;13.00;131;5.20;5.60;0.00;0.00;0.00
2025-03-18;02.10;7.10;87.00;971.10;4.50;18.00;127;5.10;5.10;0.00;0.00;0.00
2025-03-18;02.15;6.70;87.00;971.10;8.00;21.00;127;4.70;4.00;0.00;0.00;0.00
2025-03-18;02.20;6.50;87.00;971.10;7.00;21.00;153;4.50;3.90;0.00;0.00;0.00
2025-03-18;02.25;6.30;88.00;971.10;5.70;16.00;115;4.40;4.00;0.00;0.00;0.00
2025-03-18;02.30;6.20;88.00;971.10;5.00;16.00;78;4.30;4.00;0.00;0.00;0.00
2025-03-18;02.35;6.20;89.00;971.30;3.30;21.00;108;4.50;4.30;0.00;0.00;0.00
2025-03-18;02.40;6.00;89.00;971.30;5.00;21.00;65;4.30;3.80;0.00;0.00;0.00
2025-03-18;02.45;5.90;89.00;971.30;4.70;21.00;94;4.20;3.70;0.00;0.00;0.00
2025-03-18;02.50;5.80;89.00;971.40;3.50;14.00;15;4.10;3.80;0.00;0.00;0.00
2025-03-18;02.55;5.70;89.00;971.50;5.00;18.00;63;4.00;3.40;0.00;0.00;0.00
2025-03-18;03.00;5.50;89.00;971.60;6.00;18.00;51;3.80;3.00;0.00;0.00;0.00
2025-03-18;03.05;5.30;89.00;971.70;4.30;18.00;39;3.60;3.10;0.00;0.00;0.00
2025-03-18;03.10;5.30;89.00;971.80;2.00;16.00;82;3.60;3.50;0.00;0.00;0.00
2025-03-18;03.15;5.20;89.00;971.80;1.00;6.00;9;3.50;3.60;0.00;0.00;0.00
2025-03-18;03.20;5.20;89.00;971.90;0.50;5.00;9;3.50;3.70;0.00;0.00;0.00
2025-03-18;03.25;5.20;89.00;971.90;0.30;8.00;35;3.50;3.70;0.00;0.00;0.00
2025-03-18;03.30;5.10;89.00;971.90;1.00;13.00;239;3.40;3.50;0.00;0.00;0.00
2025-03-18;03.35;5.10;89.00;971.90;1.00;13.00;292;3.40;3.50;0.00;0.00;0.00
2025-03-18;03.40;5.10;89.00;971.90;1.50;6.00;339;3.40;3.40;0.00;0.00;0.00
2025-03-18;03.45;5.00;88.30;972.10;1.00;6.00;339;3.20;3.30;0.00;0.00;0.00
2025-03-18;03.50;5.00;88.00;972.10;0.00;6.00;339;3.20;3.50;0.00;0.00;0.00
2025-03-18;03.55;4.90;88.30;972.20;0.00;5.00;339;3.20;3.40;0.00;0.00;0.00
2025-03-18;04.00;5.00;89.00;972.20;0.00;5.00;339;3.30;3.60;0.00;0.00;0.00
2025-03-18;04.05;4.90;89.00;972.30;0.00;2.00;339;3.20;3.40;0.00;0.00;0.00
2025-03-18;04.10;5.00;89.00;972.40;0.00;2.00;339;3.30;3.50;0.00;0.00;0.00
2025-03-18;04.15;5.10;89.00;972.40;0.00;2.00;339;3.40;3.70;0.00;0.00;0.00
2025-03-18;04.20;5.10;89.00;972.50;0.00;0.00;339;3.40;3.70;0.00;0.00;0.00
2025-03-18;04.25;5.10;89.00;972.60;0.00;0.00;339;3.40;3.70;0.00;0.20;0.00
2025-03-18;04.30;5.10;89.00;972.60;0.00;0.00;339;3.40;3.70;0.00;0.20;0.00
2025-03-18;04.35;5.00;89.00;972.70;0.00;3.00;339;3.30;3.60;0.00;0.20;0.00
2025-03-18;04.40;4.90;89.00;972.70;0.00;3.00;339;3.20;3.40;0.00;0.20;0.00
2025-03-18;04.45;4.90;89.70;972.80;0.00;3.00;339;3.30;3.50;0.00;0.40;0.00
2025-03-18;04.50;4.90;90.00;972.80;0.00;0.00;339;3.40;3.50;0.00;0.40;0.00
2025-03-18;04.55;4.90;90.00;972.90;1.00;8.00;132;3.40;3.30;0.00;0.40;0.00
2025-03-18;05.00;4.80;90.00;972.90;1.00;8.00;132;3.30;3.20;0.00;0.40;0.00
2025-03-18;05.05;4.80;90.00;973.00;0.00;0.00;132;3.30;3.40;0.00;0.60;0.00
2025-03-18;05.10;4.70;90.00;973.00;0.00;5.00;91;3.20;3.20;0.00;0.60;0.00
2025-03-18;05.15;4.70;90.00;973.00;0.00;5.00;77;3.20;3.20;0.00;0.60;0.00
2025-03-18;05.20;4.60;90.00;973.10;0.50;6.00;31;3.10;3.00;0.00;0.60;0.00
2025-03-18;05.25;4.40;90.30;973.10;0.00;6.00;31;3.00;2.90;0.00;0.60;0.00
2025-03-18;05.30;4.40;91.00;973.10;0.00;0.00;31;3.00;2.90;0.00;0.60;0.00
2025-03-18;05.35;4.40;91.00;973.10;0.00;0.00;31;3.00;2.90;0.00;0.60;0.00
2025-03-18;05.40;4.40;91.00;973.20;0.00;0.00;31;3.00;2.90;0.00;0.80;0.00
2025-03-18;05.45;4.30;91.00;973.20;0.00;3.00;30;2.90;2.80;0.00;0.80;0.00
2025-03-18;05.50;4.30;91.00;973.20;0.00;3.00;28;2.90;2.80;0.00;0.80;0.00
2025-03-18;05.55;4.20;91.00;973.20;0.00;3.00;28;2.80;2.70;0.00;0.80;0.00
2025-03-18;06.00;4.20;91.00;973.20;0.00;0.00;28;2.80;2.70;0.00;0.80;0.00
2025-03-18;06.05;4.20;91.00;973.30;0.00;0.00;28;2.80;2.70;0.00;0.80;0.00
2025-03-18;06.10;4.20;91.00;973.40;0.00;0.00;28;2.80;2.70;0.00;0.80;0.00
2025-03-18;06.15;4.20;92.00;973.50;0.00;0.00;28;3.00;2.70;0.00;0.80;0.00
2025-03-18;06.20;4.20;92.00;973.60;0.00;0.00;28;3.00;2.70;0.00;1.00;0.00
2025-03-18;06.25;4.20;92.00;973.70;0.00;0.00;29;3.00;2.70;0.00;1.00;0.00
2025-03-18;06.30;4.20;92.00;973.70;0.00;0.00;31;3.00;2.70;0.00;1.00;0.00
2025-03-18;06.35;4.20;92.00;973.80;0.00;0.00;32;3.00;2.70;0.00;1.00;0.00
2025-03-18;06.40;4.20;92.00;973.90;0.00;0.00;32;3.00;2.70;0.00;1.00;0.00
2025-03-18;06.45;4.20;92.00;973.90;0.00;0.00;32;3.00;2.70;0.00;1.00;0.00
2025-03-18;06.50;4.20;92.00;974.00;0.00;0.00;33;3.00;2.70;0.00;1.20;0.00
2025-03-18;06.55;4.20;92.00;974.00;0.00;0.00;34;3.00;2.70;0.00;1.20;0.00
2025-03-18;07.00;4.20;92.00;974.10;0.00;0.00;34;3.00;2.70;0.00;1.20;0.00
2025-03-18;07.05;4.20;92.00;974.10;0.00;0.00;34;3.00;2.70;0.00;1.20;5.00
2025-03-18;07.10;4.20;92.00;974.30;0.00;0.00;34;3.00;2.70;0.00;1.20;5.00
2025-03-18;07.15;4.20;92.00;974.30;0.00;2.00;34;3.00;2.70;0.00;1.20;5.00
2025-03-18;07.20;4.10;92.00;974.40;0.00;2.00;34;2.90;2.60;0.00;1.20;5.00
2025-03-18;07.25;4.10;92.30;974.40;0.00;0.00;34;3.00;2.60;0.00;1.20;5.00
2025-03-18;07.30;4.10;93.00;974.50;0.00;0.00;34;3.10;2.60;0.00;1.20;5.00
2025-03-18;07.35;4.10;93.00;974.60;0.00;0.00;34;3.10;2.60;0.00;1.40;9.50
2025-03-18;07.40;4.10;93.00;974.70;0.00;0.00;33;3.10;2.60;0.00;1.40;11.00
2025-03-18;07.45;4.10;93.00;974.70;0.00;2.00;93;3.10;2.60;0.00;1.40;11.70
2025-03-18;07.50;4.10;93.00;974.80;0.00;2.00;119;3.10;2.60;0.00;1.40;14.00
2025-03-18;07.55;4.00;93.00;974.80;0.00;2.00;87;3.00;2.50;0.00;1.40;12.70
2025-03-18;08.00;4.00;93.00;974.80;0.00;0.00;86;3.00;2.50;0.00;1.40;12.00
2025-03-18;08.05;4.00;93.00;974.90;0.00;0.00;86;3.00;2.50;0.00;1.40;14.80
2025-03-18;08.10;4.00;93.00;974.90;0.00;0.00;81;3.00;2.50;0.00;1.40;20.00
2025-03-18;08.15;4.10;93.00;974.90;0.00;0.00;76;3.10;2.60;0.00;1.40;23.00
2025-03-18;08.20;4.10;93.00;975.00;0.00;2.00;81;3.10;2.60;0.00;1.40;23.00
2025-03-18;08.25;4.10;93.00;975.10;0.00;2.00;85;3.10;2.60;0.00;1.40;23.70
2025-03-18;08.30;4.00;93.00;975.20;0.00;2.00;90;3.00;2.50;0.00;1.40;25.00
2025-03-18;08.35;4.10;93.00;975.10;0.00;0.00;90;3.10;2.60;0.00;1.60;24.00
2025-03-18;08.40;4.10;93.00;975.20;0.00;0.00;132;3.10;2.60;0.00;1.60;21.00
2025-03-18;08.45;4.00;93.00;975.20;0.00;2.00;159;3.00;2.50;0.00;1.60;23.70
2025-03-18;08.50;3.90;93.00;975.30;0.00;2.00;154;2.90;2.40;0.00;1.60;23.00
2025-03-18;08.55;3.80;93.00;975.30;0.00;2.00;90;2.80;2.30;0.00;1.60;26.30
2025-03-18;09.00;3.80;93.00;975.30;0.00;2.00;86;2.80;2.30;0.00;1.60;28.00
2025-03-18;09.05;3.80;93.00;975.30;0.00;0.00;92;2.80;2.20;0.00;1.60;34.50
2025-03-18;09.10;3.70;93.00;975.40;0.00;2.00;51;2.70;2.10;0.00;1.60;46.50
2025-03-18;09.15;3.80;93.00;975.40;0.00;2.00;37;2.80;2.20;0.00;1.60;52.70
2025-03-18;09.20;3.80;93.00;975.50;0.00;2.00;29;2.80;2.30;0.00;1.60;44.50
2025-03-18;09.25;3.80;93.00;975.50;0.00;2.00;29;2.80;2.30;0.00;1.60;34.30
2025-03-18;09.30;3.80;93.00;975.50;0.00;0.00;29;2.80;2.30;0.00;1.60;33.00
2025-03-18;09.35;3.80;93.00;975.60;0.00;0.00;28;2.80;2.30;0.00;1.60;31.50
2025-03-18;09.40;3.80;93.00;975.60;0.00;3.00;101;2.80;2.30;0.00;1.60;23.00
2025-03-18;09.45;3.80;93.00;975.70;0.00;3.00;148;2.80;2.20;0.00;1.80;32.00
2025-03-18;09.50;3.70;93.00;975.70;0.00;3.00;134;2.70;2.10;0.00;1.80;40.50
2025-03-18;09.55;3.60;93.00;975.70;0.00;5.00;134;2.60;2.00;0.00;1.80;46.30
2025-03-18;10.00;3.50;93.00;975.80;0.00;6.00;145;2.50;1.90;0.00;1.80;46.00
2025-03-18;10.05;3.40;93.00;975.80;0.50;8.00;113;2.40;1.70;0.00;1.80;36.80
2025-03-18;10.10;3.30;93.00;975.90;1.00;8.00;140;2.30;1.50;0.00;1.80;41.50
2025-03-18;10.15;3.20;93.00;975.90;1.30;14.00;109;2.20;1.30;0.00;1.80;53.70
2025-03-18;10.20;3.00;93.00;976.00;3.00;14.00;109;2.00;0.70;0.00;1.80;52.00
2025-03-18;10.25;2.80;93.00;976.00;2.70;14.00;107;1.80;0.60;0.00;1.80;56.70
2025-03-18;10.30;2.80;93.00;976.00;2.00;10.00;98;1.80;0.70;0.00;1.80;62.00
2025-03-18;10.35;2.80;93.00;976.00;0.50;6.00;96;1.80;1.00;0.00;1.80;57.50
2025-03-18;10.40;2.80;93.00;976.00;0.00;0.00;91;1.80;1.10;0.00;1.80;74.00
2025-03-18;10.45;2.80;93.00;976.00;0.00;5.00;65;1.80;1.10;0.00;1.80;68.00
2025-03-18;10.50;2.80;93.00;976.00;0.00;5.00;48;1.80;1.10;0.00;1.80;66.50
2025-03-18;10.55;2.80;93.00;976.10;0.00;5.00;19;1.80;1.10;0.00;1.80;66.30
2025-03-18;11.00;2.70;93.00;976.10;0.00;5.00;5;1.70;1.00;0.00;1.80;72.00
2025-03-18;11.05;2.70;93.00;976.10;0.00;5.00;89;1.70;1.00;0.00;1.80;96.00
2025-03-18;11.10;2.80;93.00;976.10;0.00;2.00;68;1.80;1.10;0.00;1.80;100.00
2025-03-18;11.15;2.80;93.00;976.00;0.00;2.00;44;1.80;1.10;0.00;1.80;102.00
2025-03-18;11.20;2.80;93.00;976.10;0.50;8.00;113;1.80;1.00;0.00;1.80;110.50
2025-03-18;11.25;2.80;93.00;976.10;1.00;8.00;176;1.80;0.90;0.00;1.80;115.30
2025-03-18;11.30;2.80;93.00;976.10;1.00;8.00;175;1.80;0.90;0.00;1.80;118.00
2025-03-18;11.35;2.90;93.00;976.20;0.00;2.00;175;1.90;1.20;0.00;1.80;123.30
2025-03-18;11.40;3.00;92.00;976.20;0.00;2.00;175;1.80;1.30;0.00;1.80;138.00
2025-03-18;11.45;2.90;92.00;976.30;0.00;2.00;173;1.70;1.20;0.00;1.80;140.00
2025-03-18;11.50;3.00;92.00;976.30;0.00;2.00;170;1.80;1.30;0.00;1.80;129.00
2025-03-18;11.55;3.00;91.00;976.30;0.00;5.00;70;1.70;1.30;0.00;1.80;123.30
2025-03-18;12.00;3.10;91.00;976.40;0.00;5.00;162;1.80;1.40;0.00;1.80;127.00
2025-03-18;12.05;3.10;90.50;976.40;0.00;5.00;159;1.70;1.40;0.00;1.80;130.50
2025-03-18;12.10;3.20;90.00;976.50;0.00;2.00;159;1.70;1.50;0.00;1.80;130.00
2025-03-18;12.15;3.30;89.70;976.50;0.00;2.00;159;1.70;1.60;0.00;1.80;132.00
2025-03-18;12.20;3.30;89.00;976.50;0.00;3.00;125;1.60;1.60;0.00;1.80;128.50
2025-03-18;12.25;3.30;88.30;976.60;0.00;3.00;91;1.50;1.50;0.00;1.80;127.00
2025-03-18;12.30;3.30;88.00;976.60;0.00;3.00;94;1.50;1.50;0.00;1.80;127.00
2025-03-18;12.35;3.40;87.50;976.60;0.00;2.00;96;1.50;1.60;0.00;1.80;142.50
2025-03-18;12.40;3.50;86.00;976.50;0.00;2.00;99;1.30;1.70;0.00;1.80;147.50
2025-03-18;12.45;3.70;85.30;976.50;0.00;6.00;157;1.40;1.90;0.00;1.80;157.30
2025-03-18;12.50;3.80;84.50;976.50;0.00;6.00;142;1.40;2.00;0.00;1.80;157.00
2025-03-18;12.55;3.80;83.70;976.50;0.00;6.00;132;1.20;2.00;0.00;1.80;157.30
2025-03-18;13.00;3.80;83.00;976.50;0.00;5.00;163;1.10;2.00;0.00;1.80;167.00
2025-03-18;13.05;3.80;81.00;976.50;0.00;5.00;155;0.80;1.90;0.00;1.80;182.80
2025-03-18;13.10;4.00;81.00;976.50;0.00;2.00;164;1.00;2.20;0.00;1.80;197.00
2025-03-18;13.15;4.20;80.70;976.50;0.00;3.00;165;1.10;2.40;0.00;1.80;190.30
2025-03-18;13.20;4.20;80.00;976.50;1.00;6.00;165;1.00;2.20;0.00;1.80;195.00
2025-03-18;13.25;4.30;79.70;976.50;1.00;6.00;165;1.00;2.30;0.00;1.80;195.00
2025-03-18;13.30;4.30;79.00;976.50;0.00;5.00;165;0.90;2.50;0.00;1.80;204.00
2025-03-18;13.35;4.50;79.80;976.40;0.00;5.00;169;1.30;2.70;0.00;1.80;198.50
2025-03-18;13.40;4.80;79.00;976.40;0.00;5.00;183;1.40;3.00;0.00;1.80;199.50
2025-03-18;13.45;4.90;78.70;976.40;0.00;5.00;183;1.40;3.10;0.00;1.80;194.70
2025-03-18;13.50;4.80;78.00;976.40;0.00;2.00;183;1.20;3.00;0.00;1.80;159.00
2025-03-18;13.55;4.80;78.30;976.40;0.00;3.00;183;1.30;3.00;0.00;1.80;141.70
2025-03-18;14.00;4.80;79.00;976.40;0.00;3.00;183;1.40;3.00;0.00;1.80;148.00
2025-03-18;14.05;4.80;78.00;976.50;0.00;5.00;185;1.20;3.00;0.00;1.80;149.00
2025-03-18;14.10;4.80;78.00;976.50;0.00;5.00;185;1.20;3.00;0.00;1.80;141.00
2025-03-18;14.15;4.80;78.00;976.50;1.00;8.00;202;1.20;2.80;0.00;1.80;142.70
2025-03-18;14.20;4.80;78.00;976.50;1.00;8.00;192;1.20;2.80;0.00;1.80;149.50
2025-03-18;14.25;4.90;79.00;976.40;0.30;5.00;208;1.50;3.10;0.00;1.80;157.70
2025-03-18;14.30;5.10;78.00;976.40;0.00;2.00;210;1.50;3.40;0.00;1.80;165.00
2025-03-18;14.35;4.90;77.50;976.50;0.00;3.00;206;1.30;3.10;0.00;1.80;159.30
2025-03-18;14.40;5.00;78.00;976.40;1.00;5.00;214;1.40;3.00;0.00;1.80;167.00
2025-03-18;14.45;5.10;78.00;976.40;1.00;5.00;220;1.50;3.20;0.00;1.80;174.30
2025-03-18;14.50;5.10;77.00;976.50;1.00;5.00;218;1.40;3.10;0.00;1.80;190.00
2025-03-18;14.55;5.10;77.30;976.40;0.00;3.00;221;1.40;3.30;0.00;1.80;227.30
2025-03-18;15.00;5.30;77.00;976.40;0.00;3.00;222;1.50;3.60;0.00;1.80;278.00
2025-03-18;15.05;5.40;76.50;976.30;0.00;3.00;222;1.60;3.70;0.00;1.80;392.30
2025-03-18;15.10;5.60;76.00;976.30;0.00;3.00;212;1.70;3.90;0.00;1.80;355.00
2025-03-18;15.15;5.60;76.00;976.30;1.00;5.00;138;1.70;3.70;0.00;1.80;372.00
2025-03-18;15.20;5.60;77.00;976.30;1.00;5.00;97;1.80;3.70;0.00;1.80;330.00
2025-03-18;15.25;5.70;78.00;976.20;1.30;5.00;97;2.10;3.80;0.00;1.80;280.00
2025-03-18;15.30;5.70;78.00;976.20;1.00;5.00;122;2.10;3.90;0.00;1.80;239.00
2025-03-18;15.35;5.90;76.50;976.20;1.00;5.00;347;2.00;4.00;0.00;1.80;287.50
2025-03-18;15.40;5.90;75.50;976.20;0.00;5.00;2;1.90;4.20;0.00;1.80;184.50
2025-03-18;15.45;5.80;75.00;976.10;0.00;2.00;345;1.70;4.10;0.00;1.80;206.00
2025-03-18;15.50;5.90;75.00;976.10;0.00;0.00;343;1.80;4.20;0.00;1.80;193.50
2025-03-18;15.55;6.00;75.70;976.00;0.00;5.00;2;1.90;4.30;0.00;1.80;184.00
2025-03-18;16.00;6.00;75.00;976.10;0.00;5.00;166;1.90;4.30;0.00;1.80;169.00
2025-03-18;16.05;6.00;75.50;976.00;0.80;5.00;165;1.90;4.10;0.00;1.80;163.50
2025-03-18;16.10;6.00;75.50;976.10;1.00;8.00;200;1.90;4.10;0.00;1.80;170.50
2025-03-18;16.15;6.00;75.30;976.10;1.30;11.00;237;1.90;4.00;0.00;1.80;275.00
2025-03-18;16.20;6.10;75.00;976.10;2.00;11.00;229;2.00;4.00;0.00;1.80;381.00
2025-03-18;16.25;6.20;75.00;976.00;2.70;13.00;246;2.00;4.10;0.00;1.80;260.70
2025-03-18;16.30;6.20;75.00;976.00;4.00;13.00;233;2.00;3.80;0.00;1.80;169.00
2025-03-18;16.35;6.20;75.00;976.00;3.80;13.00;229;2.00;3.80;0.00;1.80;165.00
2025-03-18;16.40;6.10;75.00;976.00;3.50;10.00;264;2.00;3.70;0.00;1.80;134.50
2025-03-18;16.45;5.90;75.00;975.90;4.30;10.00;354;1.80;3.40;0.00;1.80;105.00
2025-03-18;16.50;5.90;75.00;976.00;4.00;10.00;352;1.80;3.40;0.00;1.80;94.00
